Code INSEE,code_region,code_departement,Département,siren_epci,EPCI,Logements,Établissements,Locaux raccordables 4eme trimestre 2017,Locaux raccordables 1er trimestre 2018,Locaux raccordables 2eme trimestre 2018,Locaux raccordables 4eme trimestre 2018,Locaux raccordables 3eme trimestre 2018,Locaux raccordables 1er trimestre 2019,Locaux raccordables 2eme trimestre 2019,Locaux raccordables 3eme trimestre 2019,Locaux raccordables 4eme trimestre 2019,Locaux raccordables 1er trimestre 2020,Locaux raccordables 2eme trimestre 2020,Locaux raccordables 3eme trimestre 2020,Locaux raccordables 4eme trimestre 2020,Locaux raccordables 1er trimestre 2021,Locaux raccordables 2eme trimestre 2021,Locaux raccordables 3eme trimestre 2021,Locaux raccordables 4eme trimestre 2021,Région,deploiement,Locaux raccordables 1er trimestre 2022,commune,Commune,EPCI AMII,Nombre locaux IPE T2 2022 (somme tous OI),Source retenue T2 2022 ,Meilleure estimation des locaux T2 2022 ,Zones très denses,Engagements L. 33-13 et AMEL,Intentions privées hors engagement L. 33-13,Commune rurale,OI T2 2022,Locaux raccordables 2eme trimestre 2022
72086,52,72,Sarthe,200072676,CC Maine Saosnois,75,2,0,0,5,5,5,5,5,5,5,5,6,6,69,69,71,71,76,Pays de la Loire,,86,Commerveil,Commerveil,Non,89,IPE T2 2022 (un IPE),89,0,0,0,1,LETR,86
72094,52,72,Sarthe,200072684,CC Le Gesnois Bilurien,384,14,0,0,0,0,0,0,1,1,1,394,395,395,395,395,395,395,395,Pays de la Loire,,395,Coudrecieux,Coudrecieux,Non,434,IPE T2 2022 (un IPE),434,0,0,0,1,LETR,405
72095,52,72,Sarthe,247200132,CU Le Mans Métropole,"3,424",121,"3,156","3,215","3,268","3,278","3,276","3,279","3,343","3,389","3,570","3,590","3,636","3,707","3,734","3,769","3,827","3,888","3,942",Pays de la Loire,,"3,951",Coulaines,Coulaines,Oui,"4,056",IPE T2 2022 (un IPE),"4,056",0,,0,0,FRTE,"3,958"
72128,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,351,7,0,0,0,0,0,0,328,328,328,347,347,347,362,362,366,382,382,Pays de la Loire,,383,Val-d'Étangson,Val-d'Étangson,Non,410,IPE T2 2022 (un IPE),410,0,0,0,1,LETR,389
72144,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,323,8,0,0,0,0,0,0,0,0,0,308,308,308,308,309,309,309,314,Pays de la Loire,,316,Gréez-sur-Roc,Gréez-sur-Roc,Non,375,IPE T2 2022 (un IPE),375,0,0,0,1,LETR,319
72147,52,72,Sarthe,200068963,CC Maine Cœur de Sarthe,485,12,0,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,Pays de la Loire,,5,La Guierche,La Guierche,Non,673,IPE T2 2022 (un IPE),673,0,0,0,0,LETR,5
72154,52,72,Sarthe,247200348,CC du Pays Fléchois,"7,839",471,"1,029","1,031","1,032","1,529","1,032","1,533","1,819","1,821","1,822","1,824","1,827","1,828","2,119","2,317","2,892","3,646","3,723",Pays de la Loire,,"4,174",La Flèche,La Flèche,Non,"9,369",IPE T2 2022 (un IPE),"9,368",0,0,0,0,ANFI-LETR,"4,670"
72157,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,320,6,0,0,0,0,0,0,336,336,336,336,336,339,339,339,339,339,345,Pays de la Loire,,351,Lavardin,Lavardin,Non,351,IPE T2 2022 (un IPE),351,0,0,0,1,LETR,351
72161,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,571,16,533,534,534,550,534,552,552,560,560,560,560,560,575,575,592,599,600,Pays de la Loire,,602,Lhomme,Lhomme,Non,643,IPE T2 2022 (un IPE),643,0,0,0,1,LETR,603
72165,52,72,Sarthe,200072684,CC Le Gesnois Bilurien,867,13,0,0,0,0,0,0,0,4,4,4,4,4,508,509,967,968,969,Pays de la Loire,,969,Lombron,Lombron,Non,980,IPE T2 2022 (un IPE),980,0,0,0,1,LETR,974
72177,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,172,9,0,0,0,0,0,0,0,160,160,161,161,161,161,161,161,184,184,Pays de la Loire,,184,Maigné,Maigné,Non,197,IPE T2 2022 (un IPE),197,0,0,0,1,LETR,186
72190,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,149,8,0,0,0,0,0,159,159,159,159,159,161,161,161,162,166,166,166,Pays de la Loire,,166,Marolles-lès-Saint-Calais,Marolles-lès-Saint-Calais,Non,197,IPE T2 2022 (un IPE),197,0,0,0,1,LETR,167
72192,52,72,Sarthe,200072676,CC Maine Saosnois,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,Pays de la Loire,,70,Les Mées,Les Mées,Non,73,IPE T2 2022 (un IPE),73,0,0,0,1,LETR,70
72211,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,433,16,0,0,0,0,0,0,0,0,0,0,0,0,0,482,483,485,485,Pays de la Loire,,488,Mont-Saint-Jean,Mont-Saint-Jean,Non,511,IPE T2 2022 (un IPE),511,0,0,0,1,LETR,488
72222,52,72,Sarthe,200072676,CC Maine Saosnois,151,6,0,0,0,3,3,3,3,3,3,3,3,3,3,3,168,168,168,Pays de la Loire,,168,Nouans,Nouans,Non,171,IPE T2 2022 (un IPE),171,0,0,0,1,LETR,169
72226,52,72,Sarthe,247200348,CC du Pays Fléchois,527,12,0,0,0,5,5,6,529,533,534,536,536,541,548,551,551,562,567,Pays de la Loire,,572,Oizé,Oizé,Non,620,IPE T2 2022 (un IPE),620,0,0,0,1,LETR,573
72243,52,72,Sarthe,200073112,CC Sud Sarthe,765,34,0,1,5,5,5,5,5,5,13,13,13,13,13,13,14,14,23,Pays de la Loire,,25,Pontvallain,Pontvallain,Non,876,IPE T2 2022 (un IPE),876,0,0,0,1,LETR,389
72272,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,184,4,0,0,0,0,0,187,191,192,192,195,195,195,200,205,205,208,208,Pays de la Loire,,209,Sainte-Cérotte,Sainte-Cérotte,Non,220,IPE T2 2022 (un IPE),220,0,0,0,1,LETR,209
72279,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,161,4,0,0,0,0,0,83,83,83,83,94,94,94,94,95,95,95,95,Pays de la Loire,,95,Saint-Georges-de-la-Couée,Saint-Georges-de-la-Couée,Non,187,IPE T2 2022 (un IPE),187,0,0,0,1,LETR,176
72280,52,72,Sarthe,247200132,CU Le Mans Métropole,897,21,2,2,2,11,2,11,11,11,11,11,11,11,11,11,11,11,11,Pays de la Loire,,12,Saint-Georges-du-Bois,Saint-Georges-du-Bois,Oui,"1,212",IPE T2 2022 (un IPE),"1,208",0,0,0,1,FRTE-LETR,12
72311,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,223,6,0,0,0,0,0,0,0,0,242,243,243,244,245,245,246,246,246,Pays de la Loire,,246,Saint-Pierre-de-Chevillé,Saint-Pierre-de-Chevillé,Non,262,IPE T2 2022 (un IPE),262,0,0,0,1,LETR,246
72321,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,288,11,0,12,12,320,12,320,320,320,321,321,321,321,325,325,328,329,332,Pays de la Loire,,335,Saint-Symphorien,Saint-Symphorien,Non,347,IPE T2 2022 (un IPE),347,0,0,0,1,LETR,336
72324,52,72,Sarthe,200072676,CC Maine Saosnois,244,10,0,0,0,0,0,0,0,0,0,0,0,0,262,262,262,262,262,Pays de la Loire,,267,Saint-Vincent-des-Prés,Saint-Vincent-des-Prés,Non,274,IPE T2 2022 (un IPE),274,0,0,0,1,LETR,268
72326,52,72,Sarthe,200072676,CC Maine Saosnois,111,4,0,0,120,120,120,120,120,120,120,120,120,120,120,121,121,131,131,Pays de la Loire,,132,Saosnes,Saosnes,Non,139,IPE T2 2022 (un IPE),139,0,0,0,1,LETR,132
72329,52,72,Sarthe,200072684,CC Le Gesnois Bilurien,"1,829",89,0,0,0,0,0,0,0,0,0,0,0,0,"1,573","2,004","2,034","2,037","2,060",Pays de la Loire,,"2,090",Savigné-l'Évêque,Savigné-l'Évêque,Non,"2,132",IPE T2 2022 (un IPE),"2,128",0,0,0,0,FRTE-LETR,"2,106"
72330,52,72,Sarthe,200073112,CC Sud Sarthe,244,12,0,0,0,0,0,0,0,279,279,279,280,280,280,280,284,285,285,Pays de la Loire,,286,Savigné-sous-le-Lude,Savigné-sous-le-Lude,Non,304,IPE T2 2022 (un IPE),304,0,0,0,1,LETR,286
72351,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,500,32,3,3,3,5,3,5,5,5,5,5,5,5,20,20,21,21,21,Pays de la Loire,,65,Tennie,Tennie,Non,591,IPE T2 2022 (un IPE),591,0,0,0,1,LETR,67
72359,52,72,Sarthe,200072684,CC Le Gesnois Bilurien,641,17,0,0,0,0,0,0,0,2,2,2,284,284,612,612,684,684,686,Pays de la Loire,,687,Torcé-en-Vallée,Torcé-en-Vallée,Non,705,IPE T2 2022 (un IPE),705,0,0,0,1,LETR,688
72362,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,91,91,Pays de la Loire,,91,Le Tronchet,Le Tronchet,Non,92,IPE T2 2022 (un IPE),92,0,0,0,1,LETR,91
72364,52,72,Sarthe,200073112,CC Sud Sarthe,983,38,0,0,0,0,0,0,0,0,0,4,10,339,732,733,733,733,743,Pays de la Loire,,744,Vaas,Vaas,Non,"1,134",IPE T2 2022 (un IPE),"1,134",0,0,0,1,LETR,"1,096"
72372,52,72,Sarthe,200072676,CC Maine Saosnois,42,3,0,0,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,Pays de la Loire,,42,Vezot,Vezot,Non,49,IPE T2 2022 (un IPE),49,0,0,0,1,LETR,42
85004,52,85,Vendée,200071900,CC Vendée Grand Littoral,"2,208",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,283,283,Pays de la Loire,,283,Angles,Angles,Non,"1,109",INSEE 2018 (IPE moins complet),"2,269",0,0,0,0,VENU,791
85005,52,85,Vendée,248500415,CC du Pays de la Châtaigneraie,494,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,15,Antigny,Antigny,Non,215,INSEE 2018 (IPE moins complet),540,0,0,0,1,VENU,41
85014,52,85,Vendée,248500415,CC du Pays de la Châtaigneraie,615,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Bazoges-en-Pareds,Bazoges-en-Pareds,Non,127,INSEE 2018 (IPE moins complet),638,0,0,0,1,VENU,0
85015,52,85,Vendée,200072882,CC de Vie et Boulogne,617,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Beaufou,Beaufou,Non,536,INSEE 2018 (IPE moins complet),639,0,0,0,1,VENU,2
85016,52,85,Vendée,248500530,CC du Pays des Achards,"1,015",61,0,0,0,0,0,0,0,0,0,6,8,8,2,2,2,404,594,Pays de la Loire,,922,Beaulieu-sous-la-Roche,Beaulieu-sous-la-Roche,Non,"1,492",IPE T2 2022 (un IPE),"1,492",0,0,0,1,VENU,963
85018,52,85,Vendée,200071629,CC Challans-Gois Communauté,"2,424",148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,333,379,Pays de la Loire,,496,Beauvoir-sur-Mer,Beauvoir-sur-Mer,Non,"2,611",IPE T2 2022 (un IPE),"2,611",0,0,0,0,VENU,612
85037,52,85,Vendée,248500415,CC du Pays de la Châtaigneraie,349,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Breuil-Barret,Breuil-Barret,Non,13,INSEE 2018 (IPE moins complet),362,0,0,0,1,VENU,0
85053,52,85,Vendée,248500415,CC du Pays de la Châtaigneraie,145,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,La Chapelle-aux-Lys,La Chapelle-aux-Lys,Non,0,INSEE 2018 (IPE moins complet),154,0,0,0,1,,0
85055,52,85,Vendée,200072882,CC de Vie et Boulogne,449,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,Pays de la Loire,,117,La Chapelle-Palluau,La Chapelle-Palluau,Non,515,IPE T2 2022 (un IPE),515,0,0,0,1,VENU,117
85062,52,85,Vendée,200071629,CC Challans-Gois Communauté,518,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Châteauneuf,Châteauneuf,Non,366,INSEE 2018 (IPE moins complet),536,0,0,0,1,VENU,0
85080,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,816,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,Pays de la Loire,,534,Doix lès Fontaines,Doix lès Fontaines,Non,949,IPE T2 2022 (un IPE),949,0,0,0,1,VENU,589
85083,52,85,Vendée,248500191,CC de l'Île de Noirmoutier,"2,214",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Pays de la Loire,,892,L'Épine,L'Épine,Non,"2,108",INSEE 2018 (IPE moins complet),"2,259",0,0,0,0,VENU,"1,081"
85084,52,85,Vendée,200071918,CC du Pays de Saint-Fulgent - Les Essarts,"3,856",286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,"1,137",Pays de la Loire,,"1,159",Essarts en Bocage,Essarts en Bocage,Non,"3,650",INSEE 2018 (IPE moins complet),"4,142",0,0,0,0,VENU,"1,653"
85086,52,85,Vendée,200072882,CC de Vie et Boulogne,749,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Falleron,Falleron,Non,466,INSEE 2018 (IPE moins complet),784,0,0,0,1,VENU,0
85088,52,85,Vendée,200023778,CC du Pays de Saint-Gilles-Croix-de-Vie,"2,668",51,0,0,0,0,0,0,0,0,0,0,0,9,9,9,413,884,"2,079",Pays de la Loire,,"2,254",Le Fenouiller,Le Fenouiller,Non,"3,024",IPE T2 2022 (un IPE),"3,024",0,0,0,0,VENU,"2,287"
85089,52,85,Vendée,248500589,CA La Roche-sur-Yon Agglomération,"2,276",104,0,0,0,0,0,0,169,897,952,953,"1,190","1,349","1,374","1,459","1,538","1,552","1,566",Pays de la Loire,,"1,568",La Ferrière,La Ferrière,Oui,"2,646",IPE T2 2022 (un IPE),"2,646",0,,0,0,FRTE,"1,588"
85102,52,85,Vendée,200072882,CC de Vie et Boulogne,317,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Grand'Landes,Grand'Landes,Non,363,IPE T2 2022 (un IPE),363,0,0,0,1,VENU,1
85105,52,85,Vendée,200073260,CC Sud Vendée Littoral,319,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,Pays de la Loire,,270,Le Gué-de-Velluire,Le Gué-de-Velluire,Non,366,IPE T2 2022 (un IPE),366,0,0,0,1,VENU,294
85108,52,85,Vendée,200070233,"CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière","1,303",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Pays de la Loire,,63,L'Herbergement,L'Herbergement,Non,"1,554",IPE T2 2022 (un IPE),"1,554",0,0,0,0,VENU,774
85112,52,85,Vendée,200071165,CA Les Sables d'Olonne Agglomération,"1,476",40,0,0,0,0,0,0,0,0,547,812,816,919,938,986,986,"1,041","1,042",Pays de la Loire,,"1,223",L'Île-d'Olonne,L'Île-d'Olonne,Oui,"1,684",IPE T2 2022 (un IPE),"1,684",0,0,0,1,FRTE,"1,378"
85120,52,85,Vendée,200023778,CC du Pays de Saint-Gilles-Croix-de-Vie,859,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,Pays de la Loire,,410,Landevieille,Landevieille,Non,898,IPE T2 2022 (un IPE),898,0,0,0,1,VENU,475
85123,52,85,Vendée,248500563,"CC Vendée, Sèvre, Autise",166,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Liez,Liez,Non,0,INSEE 2018 (IPE moins complet),172,0,0,0,1,,0
85126,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,583,23,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,17,17,Pays de la Loire,,60,Longèves,Longèves,Non,523,INSEE 2018 (IPE moins complet),607,0,0,0,0,VENU,371
85145,52,85,Vendée,248500464,CC du Pays de Pouzauges,448,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,Pays de la Loire,,91,Monsireigne,Monsireigne,Non,551,IPE T2 2022 (un IPE),551,0,0,0,1,VENU,252
85151,52,85,Vendée,248500662,CC du Pays de Mortagne,"2,690",176,0,0,55,"1,466",205,"2,026","2,029","2,192","2,576","2,674","3,141","3,197","3,241","3,263","3,377","3,395","3,402",Pays de la Loire,,"3,446",Mortagne-sur-Sèvre,Mortagne-sur-Sèvre,Non,"3,559",IPE T2 2022 (un IPE),"3,559",0,0,0,0,VENU,"3,500"
85158,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,622,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Mouzeuil-Saint-Martin,Mouzeuil-Saint-Martin,Non,0,INSEE 2018 (IPE moins complet),642,0,0,0,1,,0
85178,52,85,Vendée,200072882,CC de Vie et Boulogne,"3,480",235,0,0,0,0,0,651,"1,980","2,426","3,255","3,450","3,509","3,649","3,785","3,797","3,886","3,912","3,997",Pays de la Loire,,"4,072",Le Poiré-sur-Vie,Le Poiré-sur-Vie,Non,"4,253",IPE T2 2022 (un IPE),"4,253",0,0,0,0,VENU,"4,084"
85181,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,290,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,53,Pays de la Loire,,134,Pouillé,Pouillé,Non,344,IPE T2 2022 (un IPE),344,0,0,0,1,VENU,134
85182,52,85,Vendée,248500464,CC du Pays de Pouzauges,"2,814",215,0,0,0,0,0,962,"1,591","1,839","2,296","2,508","2,808","2,997","3,330","3,351","3,413","3,452","3,481",Pays de la Loire,,"3,557",Pouzauges,Pouzauges,Non,"3,597",IPE T2 2022 (un IPE),"3,597",0,0,0,0,VENU,"3,570"
85192,52,85,Vendée,248500340,CC Pays de Chantonnay,426,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,283,Rochetrejoux,Rochetrejoux,Non,535,IPE T2 2022 (un IPE),535,0,0,0,1,VENU,325
85199,52,85,Vendée,200073260,CC Sud Vendée Littoral,240,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,247,Pays de la Loire,,249,Saint-Aubin-la-Plaine,Saint-Aubin-la-Plaine,Non,294,IPE T2 2022 (un IPE),294,0,0,0,1,VENU,273
85211,52,85,Vendée,248500530,CC du Pays des Achards,"1,070",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,Pays de la Loire,,458,Sainte-Flaive-des-Loups,Sainte-Flaive-des-Loups,Non,"1,170",IPE T2 2022 (un IPE),"1,170",0,0,0,1,VENU,770
85216,52,85,Vendée,200073260,CC Sud Vendée Littoral,875,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,Pays de la Loire,,211,Sainte-Gemme-la-Plaine,Sainte-Gemme-la-Plaine,Non,"1,185",IPE T2 2022 (un IPE),"1,185",0,0,0,1,VENU,511
85237,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,223,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Saint-Laurent-de-la-Salle,Saint-Laurent-de-la-Salle,Non,146,INSEE 2018 (IPE moins complet),235,0,0,0,1,VENU,0
85240,52,85,Vendée,248500662,CC du Pays de Mortagne,657,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,7,Saint-Malô-du-Bois,Saint-Malô-du-Bois,Non,413,INSEE 2018 (IPE moins complet),701,0,0,0,1,VENU,7
85243,52,85,Vendée,200023778,CC du Pays de Saint-Gilles-Croix-de-Vie,"2,508",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Brem-sur-Mer,Brem-sur-Mer,Non,818,INSEE 2018 (IPE moins complet),"2,559",0,0,0,0,VENU,481
85262,52,85,Vendée,200070233,"CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière","1,430",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,Pays de la Loire,,384,Saint-Philbert-de-Bouaine,Saint-Philbert-de-Bouaine,Non,"1,581",IPE T2 2022 (un IPE),"1,581",0,0,0,1,VENU,392
85265,52,85,Vendée,248500563,"CC Vendée, Sèvre, Autise",480,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Saint-Pierre-le-Vieux,Saint-Pierre-le-Vieux,Non,518,IPE T2 2022 (un IPE),518,0,0,0,1,VENU,205
85267,52,85,Vendée,200073260,CC Sud Vendée Littoral,472,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,377,Sainte-Radégonde-des-Noyers,Sainte-Radégonde-des-Noyers,Non,563,IPE T2 2022 (un IPE),563,0,0,0,1,VENU,387
85278,52,85,Vendée,200071900,CC Vendée Grand Littoral,"2,306",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,Pays de la Loire,,747,Saint-Vincent-sur-Jard,Saint-Vincent-sur-Jard,Non,"1,627",INSEE 2018 (IPE moins complet),"2,328",0,0,0,0,VENU,"1,011"
85286,52,85,Vendée,200073260,CC Sud Vendée Littoral,300,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Pays de la Loire,,146,La Taillée,La Taillée,Non,346,IPE T2 2022 (un IPE),346,0,0,0,1,VENU,153
85296,52,85,Vendée,248500662,CC du Pays de Mortagne,579,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Treize-Vents,Treize-Vents,Non,3,INSEE 2018 (IPE moins complet),597,0,0,0,1,SY79,0
44023,52,44,Loire-Atlantique,244400453,CC de la Région de Blain,"1,390",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Bouvron,Bouvron,Non,0,INSEE 2018 (IPE moins complet),"1,451",0,0,0,1,,0
44033,52,44,Loire-Atlantique,200072734,CC Estuaire et Sillon,"1,255",31,0,0,0,0,0,0,7,7,7,7,7,7,7,7,10,11,13,Pays de la Loire,,717,La Chapelle-Launay,La Chapelle-Launay,Non,776,INSEE 2018 (IPE moins complet),"1,287",0,0,0,0,FI44-LOAN,739
44052,52,44,Loire-Atlantique,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),"3,488",156,0,0,0,183,138,534,791,842,941,979,"1,009","1,043","1,100","1,184","1,447","1,725","1,738",Pays de la Loire,,"1,859",Donges,Donges,Oui,"4,287",IPE T2 2022 (un IPE),"4,287",0,,0,0,FRTE,"2,157"
44053,52,44,Loire-Atlantique,200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,907,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Drefféac,Drefféac,Non,0,INSEE 2018 (IPE moins complet),928,0,0,0,1,,0
44062,52,44,Loire-Atlantique,244400453,CC de la Région de Blain,832,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Le Gâvre,Le Gâvre,Non,4,INSEE 2018 (IPE moins complet),865,0,0,0,1,FI44-LOAN,2
44067,52,44,Loire-Atlantique,243500741,CA Redon Agglomération,"2,894",127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Guémené-Penfao,Guémené-Penfao,Non,1,INSEE 2018 (IPE moins complet),"3,021",0,0,0,0,FI44,0
44069,52,44,Loire-Atlantique,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),"9,264",710,775,"1,176","1,283","1,285","1,283","1,310","1,310","1,526","2,913","4,860","6,858","8,045","10,133","10,331","10,390","10,417","10,483",Pays de la Loire,,"10,540",Guérande,Guérande,Oui,"11,278",IPE T2 2022 (un IPE),"11,135",0,,0,0,FRTE-SFTT,"10,642"
44085,52,44,Loire-Atlantique,200072726,CC Châteaubriant-Derval,459,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Louisfert,Louisfert,Non,172,INSEE 2018 (IPE moins complet),476,0,0,0,1,FI44,0
44090,52,44,Loire-Atlantique,200071546,CC Sud Retz Atlantique,620,23,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21,Pays de la Loire,,21,La Marne,La Marne,Non,868,IPE T2 2022 (un IPE),868,0,0,0,1,LOAN,208
44094,52,44,Loire-Atlantique,244400404,Nantes Métropole,"1,318",49,0,0,0,0,0,0,0,63,259,277,422,596,779,820,922,933,"1,055",Pays de la Loire,,"1,094",Mauves-sur-Loire,Mauves-sur-Loire,Oui,"1,612",IPE T2 2022 (un IPE),"1,599",0,,0,0,FRTE-LOAN,"1,105"
44102,52,44,Loire-Atlantique,244400438,CC de Grand Lieu,"1,296",56,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,41,100,Pays de la Loire,,106,Montbert,Montbert,Non,129,INSEE 2018 (IPE moins complet),"1,352",0,0,0,0,LOAN,117
44117,52,44,Loire-Atlantique,200067866,CC Sèvre et Loire,"1,416",92,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,18,Pays de la Loire,,18,Le Pallet,Le Pallet,Non,839,INSEE 2018 (IPE moins complet),"1,508",0,0,0,0,FI44-LOAN,18
44126,52,44,Loire-Atlantique,200067346,CA Pornic Agglo Pays de Retz,"4,370",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,La Plaine-sur-Mer,La Plaine-sur-Mer,Non,150,INSEE 2018 (IPE moins complet),"4,456",0,0,0,0,FI44,0
44129,52,44,Loire-Atlantique,200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,"4,827",295,0,0,0,0,0,0,0,457,470,"1,012","1,017","1,361","1,549","1,694","2,376","2,905","3,114",Pays de la Loire,,"3,436",Pontchâteau,Pontchâteau,Non,"5,107",INSEE 2018 (IPE moins complet),"5,122",0,0,0,0,LOAN,"3,957"
44136,52,44,Loire-Atlantique,200067346,CA Pornic Agglo Pays de Retz,"2,242",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Préfailles,Préfailles,Non,0,INSEE 2018 (IPE moins complet),"2,278",0,0,0,0,,0
44139,52,44,Loire-Atlantique,200072734,CC Estuaire et Sillon,635,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Quilly,Quilly,Non,0,INSEE 2018 (IPE moins complet),658,0,0,0,1,,0
44142,52,44,Loire-Atlantique,200067635,CA Clisson Sèvre et Maine Agglo,787,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Remouillé,Remouillé,Non,27,INSEE 2018 (IPE moins complet),819,0,0,0,1,FI44,9
44143,52,44,Loire-Atlantique,244400404,Nantes Métropole,"21,244","1,020","9,686","10,090","10,172","10,831","10,167","12,672","16,004","19,503","20,598","21,075","21,850","22,317","23,149","23,199","23,256","23,307","23,514",Pays de la Loire,,"23,611",Rezé,Rezé,Oui,"25,095",IPE T2 2022 (un IPE),"25,095",0,,0,0,SFTT,"23,942"
